label,contour_area,perimeter,texture_0,texture_1,texture_2,texture_3,texture_4,texture_5,texture_6,texture_7,texture_8,vein_structure,size,hue,saturation,value
Kutilal (16),1.0,4.0,2,33,0,1272,0,2308,0,1267,45294,103.39046556122449,50176,0.0,0.0,117.80333227040816
Kutilal (17),1.0,4.0,2,33,0,1272,0,2308,0,1267,45294,103.39046556122449,50176,0.0,0.0,117.80333227040816
Kutilal (18),83.0,43.3137081861496,1,15,0,462,0,834,0,442,48422,36.44381776147959,50176,0.0,0.0,32.713548309948976
Kutilal (19),4.0,10.0,0,9,0,253,0,456,0,210,49248,18.600526147959183,50176,0.0,0.0,12.67986686862245
Kutilal (20),93.0,51.79898929595947,0,1,0,82,0,116,0,75,49902,5.107521524234694,50176,0.0,0.0,4.756855867346939
Kutilal (21),49729.0,892.0,0,15,0,222,0,1815,0,236,47888,31.75811144770408,50176,0.0,0.0,23.641980229591837
Kutilal (22),92.0,52.627416372299194,0,4,0,72,0,115,0,67,49918,4.965222417091836,50176,0.0,0.0,4.848333864795919
Kutilal (23),247.0,68.6274162530899,0,1,0,33,0,60,0,26,50056,2.2361288265306123,50176,0.0,0.0,1.8295599489795917
Kutilal (24),2.0,6.0,0,66,0,1058,0,2013,0,1024,46015,78.22893415178571,50176,0.0,0.0,54.505640146683675
Kutilal (25),247.0,68.6274162530899,0,1,0,33,0,60,0,26,50056,2.2361288265306123,50176,0.0,0.0,1.8295599489795917
Kutilal (26),92.5,51.21320307254791,0,1,0,83,0,112,0,76,49904,5.000797193877551,50176,0.0,0.0,4.767020089285714
Kutilal (27),4.0,10.828427076339722,0,11,0,246,0,435,0,207,49277,18.097397161989797,50176,0.0,0.0,12.507075095663266
Kutilal (28),5.5,9.41421353816986,0,15,0,763,0,1367,0,791,47240,60.975167410714285,50176,0.0,0.0,109.49916294642857
Kutilal (29),184.0,79.45584392547607,0,2,0,63,0,150,0,45,49916,5.437858737244898,50176,0.0,0.0,2.78499681122449
Kutilal (30),1.5,5.414213538169861,0,27,0,438,0,681,0,399,48631,31.300721460459183,50176,0.0,0.0,20.663863201530614
Kutilal (31),1.0,4.0,0,23,0,861,0,1655,0,855,46782,72.14564732142857,50176,0.0,0.0,104.091796875
Kutilal (32),92.5,51.21320307254791,0,1,0,83,0,112,0,76,49904,5.000797193877551,50176,0.0,0.0,4.767020089285714
Kutilal (33),0.0,4.0,0,34,0,864,0,1717,0,853,46708,70.97676179846938,50176,0.0,0.0,79.95685188137755
Kutilal (34),0.0,0.0,0,0,0,0,0,0,0,0,50176,0.0,50176,0.0,0.0,0.0
Kutilal (35),315.0,104.91168689727783,0,10,0,694,0,1007,0,723,47742,54.33284837372449,50176,0.0,0.0,49.16942362882653
Kutilal (36),1.5,5.414213538169861,0,27,0,438,0,681,0,399,48631,31.300721460459183,50176,0.0,0.0,20.663863201530614
Kutilal (37),0.0,0.0,0,0,0,0,0,0,0,0,50176,0.0,50176,0.0,0.0,0.0
Kutilal (38),0.0,2.0,0,31,0,900,0,1789,0,996,46460,73.16715162627551,50176,0.0,0.0,150.4558952487245
Kutilal (39),4.0,10.828427076339722,0,11,0,246,0,435,0,207,49277,18.097397161989797,50176,0.0,0.0,12.507075095663266
Kutilal (40),216.5,109.84061968326569,0,19,0,867,0,1664,0,890,46736,72.63352997448979,50176,0.0,0.0,104.19852120535714
Kutilal (41),0.0,0.0,0,0,0,0,0,0,0,0,50176,0.0,50176,0.0,0.0,0.0
Kutilal (42),2.5,7.414213538169861,0,44,0,1111,0,1930,0,1105,45986,86.86344068877551,50176,0.0,0.0,126.28537547831633
Kutilal (43),3873.5,524.4680359363556,0,12,0,265,0,1068,0,295,48536,27.514548788265305,50176,0.0,0.0,67.87159199617346
Kutilal (44),2.0,8.828427076339722,0,8,0,535,0,798,0,549,48286,41.47002551020408,50176,0.0,0.0,84.26139987244898
Laal shaak (1),7273.0,740.4751768112183,0,12,0,447,0,1581,0,436,47700,36.453981983418366,50176,0.0,0.0,114.55078125
Laal shaak (11),0.0,0.0,1,3,0,236,0,806,0,215,48915,19.078244579081634,50176,0.0,0.0,62.81997369260204
Laal shaak (12),49729.0,892.0,0,8,0,263,0,1302,0,263,48340,21.019610969387756,50176,0.0,0.0,173.41179049744898
Laal shaak (13),49729.0,892.0,0,7,0,308,0,1515,0,314,48032,28.891800860969386,50176,0.0,0.0,160.10174186862244
Laal shaak (14),26024.5,1943.0163651704788,0,6,0,356,0,1424,0,362,48028,28.683434311224488,50176,0.0,0.0,136.7545240752551
Laal shaak (15),49729.0,892.0,0,1,0,195,0,1244,0,194,48542,16.440628985969386,50176,0.0,0.0,201.09913105867346
Laal shaak (16),19269.5,1922.388951420784,0,11,0,332,0,1427,0,328,48078,28.50556042729592,50176,0.0,0.0,102.45027503188776
Laal shaak (17),49729.0,892.0,0,4,0,214,0,1207,0,215,48536,16.760801977040817,50176,0.0,0.0,194.27385602678572
Laal shaak (18),49729.0,892.0,0,10,0,306,0,1531,0,313,48016,29.374601403061224,50176,0.0,0.0,158.9938416772959
Laal shaak (19),49729.0,892.0,0,10,0,351,0,1573,0,360,47882,31.412527901785715,50176,0.0,0.0,142.6853475765306
Laal shaak (20),2974.0,307.7401144504547,0,5,0,348,0,1423,0,336,48064,28.57162786989796,50176,0.0,0.0,102.42486447704081
Laal shaak (21),29702.0,1764.6660810709,0,3,0,270,0,1379,0,264,48260,24.124780771683675,50176,0.0,0.0,155.15176578443877
Laal shaak (22),69.5,107.89949476718903,0,4,0,315,0,1433,0,302,48122,28.983278858418366,50176,0.0,0.0,122.32641103316327
Laal shaak (23),49729.0,892.0,0,10,0,377,0,1643,0,380,47766,34.62950414540816,50176,0.0,0.0,192.14445153061226
Laal shaak (24),0.0,0.0,0,0,0,0,0,0,0,0,50176,0.0,50176,0.0,0.0,0.0
Laal shaak (25),49729.0,892.0,0,4,0,290,0,1490,0,292,48100,27.636519451530614,50176,0.0,0.0,91.94046954719387
Laal shaak (26),49729.0,892.0,0,7,0,237,0,1302,0,234,48396,21.370276626275512,50176,0.0,0.0,176.82696906887756
Laal shaak (27),49729.0,892.0,0,2,0,336,0,1397,0,337,48104,27.072405133928573,50176,0.0,0.0,108.54372608418367
Laal shaak (28),2997.5,309.63960909843445,0,12,0,352,0,1408,0,343,48061,28.774912308673468,50176,0.0,0.0,102.42994658801021
Laal shaak (29),128.0,82.76955187320709,0,22,0,546,0,1120,0,545,47943,40.6721340880102,50176,0.0,0.0,58.85592713647959
Laal shaak (30),2.5,7.414213538169861,0,35,0,1396,0,2751,0,1436,44558,109.17390784438776,50176,0.0,0.0,97.84588249362245
Laal shaak (31),0.5,5.414213538169861,0,39,0,1110,0,2232,0,1166,45629,81.1409837372449,50176,0.0,0.0,99.91938376913265
Laal shaak (32),0.0,2.0,1,64,0,907,0,1916,0,917,46371,69.98066804846938,50176,0.0,0.0,75.74886399872449
Laal shaak (33),8.5,17.071067690849304,0,3,0,323,0,1213,0,315,48322,27.570452008928573,50176,0.0,0.0,120.91866629464286
Laal shaak (34),2.0,8.828427076339722,0,12,0,525,0,1361,0,556,47722,41.58183195153061,50176,0.0,0.0,164.7366270727041
Laal shaak (35),49729.0,892.0,0,7,0,237,0,1302,0,234,48396,21.370276626275512,50176,0.0,0.0,176.82696906887756
Laal shaak (36),49729.0,892.0,0,2,0,336,0,1397,0,337,48104,27.072405133928573,50176,0.0,0.0,108.54372608418367
Laal shaak (37),49729.0,892.0,0,2,0,195,0,1222,0,195,48562,16.511778539540817,50176,0.0,0.0,194.7414102359694
Laal shaak (38),2693.0,380.65180122852325,0,11,0,374,0,1368,0,361,48062,29.903140943877553,50176,0.0,0.0,108.02026865433673
Laal shaak (39),2997.5,309.63960909843445,0,12,0,352,0,1408,0,343,48061,28.774912308673468,50176,0.0,0.0,102.42994658801021
Laal shaak (40),128.0,82.76955187320709,0,22,0,546,0,1120,0,545,47943,40.6721340880102,50176,0.0,0.0,58.85592713647959
Laal shaak (41),2.5,7.414213538169861,0,35,0,1396,0,2751,0,1436,44558,109.17390784438776,50176,0.0,0.0,97.84588249362245
Laal shaak (42),0.5,5.414213538169861,0,39,0,1110,0,2232,0,1166,45629,81.1409837372449,50176,0.0,0.0,99.91938376913265
Laal shaak (43),8.5,17.071067690849304,0,3,0,323,0,1213,0,315,48322,27.570452008928573,50176,0.0,0.0,120.91866629464286
Laal shaak (44),2.0,8.828427076339722,0,12,0,525,0,1361,0,556,47722,41.58183195153061,50176,0.0,0.0,164.7366270727041
Laskar (1),68.0,53.65685415267944,0,36,0,759,0,1727,0,727,46927,59.99431999362245,50176,0.0,0.0,119.4041972257653
Laskar (10),3.5,9.41421353816986,0,61,0,1241,0,2784,0,1428,44662,99.63478555484694,50176,0.0,0.0,107.40533322704081
Laskar (2),344.5,120.18376541137695,0,17,0,744,0,1579,0,750,47086,63.05375079719388,50176,0.0,0.0,163.49659199617346
Laskar (27),160.5,79.69848430156708,0,21,0,298,0,460,0,287,49110,21.029775191326532,50176,0.0,0.0,15.541095344387756
Laskar (28),49729.0,892.0,0,6,0,263,0,1478,0,325,48104,23.113440688775512,50176,0.0,0.0,243.60082509566325
Laskar (29),46607.0,864.0,0,2,0,225,0,1200,0,229,48520,23.9469068877551,50176,0.0,0.0,185.08031728316325
Laskar (3),40046.5,1904.7909712791443,0,14,0,332,0,1522,0,338,47970,29.323780293367346,50176,0.0,0.0,206.72502790178572
Laskar (30),28.5,27.899494647979736,1,28,0,822,0,1785,0,917,46623,63.0842434630102,50176,0.0,0.0,82.94005102040816
Laskar (31),46572.0,886.1421353816986,0,16,0,224,0,1249,0,261,48426,24.47036431760204,50176,0.0,0.0,211.57336176658163
Laskar (32),49729.0,892.0,0,17,0,450,0,1636,0,467,47606,35.55953045280612,50176,0.0,0.0,209.89118303571428
Laskar (33),24943.0,1841.1067678928375,0,14,0,589,0,1390,0,613,47570,52.93018574617347,50176,0.0,0.0,129.15168606505102
Laskar (34),46599.0,865.6568541526794,0,20,0,515,0,1787,0,546,47308,47.19248246173469,50176,0.0,0.0,172.55799585459184
Laskar (35),844.0,173.39696848392487,0,19,0,506,0,1727,0,502,47422,40.84492586096939,50176,0.0,0.0,186.62527901785714
Laskar (36),4.0,10.828427076339722,0,13,0,435,0,1173,0,421,48134,35.966099330357146,50176,0.0,0.0,81.3036112882653
Laskar (37),0.0,0.0,1,10,0,379,0,1019,0,386,48381,38.15140704719388,50176,0.0,0.0,43.02006935586735
Laskar (38),0.0,4.0,0,26,0,578,0,1309,0,597,47666,45.728834502551024,50176,0.0,0.0,98.81656568877551
Laskar (39),1809.0,304.93607211112976,0,14,0,534,0,1160,0,527,47941,41.729213169642854,50176,0.0,0.0,79.25043845663265
Laskar (4),2.0,8.828427076339722,0,68,0,1401,0,3221,0,1519,43967,122.75839046556122,50176,0.0,0.0,132.34325175382654
Laskar (40),0.0,2.0,0,36,0,742,0,2024,0,772,46602,60.10104432397959,50176,0.0,0.0,169.0411750637755
Laskar (41),14.5,18.242640614509583,0,62,0,1094,0,2315,0,1286,45419,82.06592793367346,50176,0.0,0.0,160.2389588647959
Laskar (42),68.0,53.65685415267944,0,36,0,759,0,1727,0,727,46927,59.99431999362245,50176,0.0,0.0,119.4041972257653
Laskar (43),68.0,53.65685415267944,0,36,0,759,0,1727,0,727,46927,59.99431999362245,50176,0.0,0.0,119.4041972257653
Laskar (44),43541.5,1163.203097820282,0,16,0,506,0,1778,0,704,47172,46.54705436862245,50176,0.0,0.0,212.31534996811226
Laskar (45),44823.5,849.4142135381699,0,8,0,608,0,1649,0,611,47300,53.02166374362245,50176,0.0,0.0,174.31640625
Laskar (46),261.0,78.28427076339722,0,28,0,867,0,2776,0,943,45562,83.3008808992347,50176,0.0,0.0,142.25336814413265
Laskar (47),34688.5,2166.070188641548,0,13,0,510,0,1792,0,506,47355,48.99154974489796,50176,0.0,0.0,174.3977200255102
Laskar (48),8.5,12.242640614509583,1,15,0,634,0,1541,0,688,47297,53.70266661352041,50176,0.0,0.0,189.34420838647958
Laskar (49),42730.5,2145.3838971853256,0,27,0,412,0,1684,0,443,47610,34.837870695153065,50176,0.0,0.0,221.19887994260205
Laskar (5),46607.0,864.0,0,18,0,473,0,1728,0,576,47381,44.00599888392857,50176,0.0,0.0,213.40292171556123
Laskar (50),58.0,40.485281229019165,0,23,0,539,0,1067,0,525,48022,41.480189732142854,50176,0.0,0.0,41.40395806760204
Laskar (51),0.0,0.0,1,20,0,357,0,1155,0,309,48334,33.14044563137755,50176,0.0,0.0,71.36808434311224
Laskar (6),6.5,16.242640614509583,0,32,0,999,0,2297,0,1187,45661,83.7125318877551,50176,0.0,0.0,107.05466757015306
Laskar (7),57.5,46.38477635383606,0,28,0,469,0,1333,0,506,47840,41.195591517857146,50176,0.0,0.0,79.60618622448979
Laskar (8),6.0,10.0,1,39,0,1384,0,3519,0,1635,43598,122.69232302295919,50176,0.0,0.0,164.6044921875
Laskar (9),7.0,10.828427076339722,0,55,0,1280,0,2418,0,1396,45027,100.4834980867347,50176,0.0,0.0,141.79089604591837
Lat Jiara (1),4024.5,509.4974739551544,0,18,0,633,0,2214,0,719,46592,69.19802295918367,50176,0.0,0.0,117.49332350127551
Lat Jiara (11),45818.0,1579.7300087213516,0,4,0,174,0,1328,0,168,48502,17.853455835459183,50176,0.0,0.0,236.68407206632654
Lat Jiara (12),33403.5,1760.6488374471664,0,5,0,307,0,1318,0,304,48242,25.212352519132654,50176,0.0,0.0,173.90983737244898
Lat Jiara (13),49729.0,892.0,0,13,0,362,0,1429,0,356,48016,26.833545918367346,50176,0.0,0.0,216.3556281887755
Lat Jiara (14),49729.0,892.0,0,13,0,362,0,1429,0,356,48016,26.833545918367346,50176,0.0,0.0,216.3556281887755
Lat Jiara (15),32131.0,1150.3473193645477,0,18,0,679,0,1469,0,808,47202,58.861009247448976,50176,0.0,0.0,146.60873724489795
Lat Jiara (16),4.5,10.242640614509583,0,11,0,282,0,1401,0,298,48184,33.38438695790816,50176,0.0,0.0,82.87906568877551
Lat Jiara (17),33347.5,1773.4772621393204,0,5,0,309,0,1324,0,306,48232,25.522361288265305,50176,0.0,0.0,173.65573182397958
Lat Jiara (18),144.0,66.97056245803833,0,0,0,16,0,46,0,12,50102,1.2146245216836735,50176,0.0,0.0,0.8944515306122449
Lat Jiara (19),5.5,13.41421353816986,0,10,0,696,0,1492,0,738,47240,57.626056281887756,50176,0.0,0.0,106.7446588010204
Lat Jiara (20),266.0,76.76955223083496,0,11,0,758,0,1493,0,786,47128,60.93451052295919,50176,0.0,0.0,105.22510762117346
Lat Jiara (21),3.0,6.828427076339722,0,13,0,793,0,1707,0,859,46804,67.37862723214286,50176,0.0,0.0,139.18377311862244
Lat Jiara (22),45777.0,1580.4163000583649,0,4,0,166,0,1340,0,162,48504,18.11264349489796,50176,0.0,0.0,236.48586973852042
Lat Jiara (23),28897.5,1578.3544589281082,0,13,0,656,0,1628,0,773,47106,62.45914381377551,50176,0.0,0.0,138.55867346938774
Lat Jiara (24),31511.0,1163.9209142923355,0,3,0,453,0,993,0,503,48224,33.836694834183675,50176,0.0,0.0,158.61776546556123
Lat Jiara (25),142.5,66.38477599620819,0,1,0,15,0,44,0,12,50104,1.2146245216836735,50176,0.0,0.0,0.8842873086734694
Lat Jiara (26),5.5,13.41421353816986,0,10,0,696,0,1492,0,738,47240,57.626056281887756,50176,0.0,0.0,106.7446588010204
Lat Jiara (27),0.5,3.414213538169861,0,10,0,175,0,759,0,160,49072,16.471121651785715,50176,0.0,0.0,106.93777901785714
Lat Jiara (28),374.0,144.91168749332428,0,27,0,788,0,1431,0,775,47155,64.07017299107143,50176,0.0,0.0,106.61252391581633
Lat Jiara (29),13.0,27.656854152679443,0,22,0,837,0,1900,0,853,46564,73.45174984056122,50176,0.0,0.0,162.82575334821428
Lat Jiara (30),411.5,129.84061932563782,0,22,0,1042,0,2113,0,1080,45919,88.46938775510205,50176,0.0,0.0,82.9654615752551
Lat Jiara (31),28897.5,1578.3544589281082,0,13,0,656,0,1628,0,773,47106,62.45914381377551,50176,0.0,0.0,138.55867346938774
Lat Jiara (32),30.0,41.65685415267944,0,13,0,802,0,1680,0,789,46892,69.41147161989795,50176,0.0,0.0,136.962890625
Lat Jiara (33),16.0,30.82842707633972,0,11,0,600,0,1264,0,595,47706,53.48413584183673,50176,0.0,0.0,120.76620296556122
Lat Jiara (34),584.5,189.49747383594513,0,12,0,746,0,1785,0,789,46844,64.4106744260204,50176,0.0,0.0,157.91643415178572
Lat Jiara (35),220.0,72.28427052497864,0,13,0,639,0,1227,0,631,47666,55.48140545280612,50176,0.0,0.0,65.05102040816327
Lat Jiara (36),45777.0,1580.4163000583649,0,4,0,166,0,1340,0,162,48504,18.11264349489796,50176,0.0,0.0,236.48586973852042
Lat Jiara (37),34086.5,1342.5899616479874,0,6,0,397,0,1010,0,415,48348,34.822624362244895,50176,0.0,0.0,172.76636240433675
Lat Jiara (38),12.0,25.313708305358887,0,74,0,1562,0,3239,0,1641,43660,127.22556600765306,50176,0.0,0.0,118.6571269132653
Lat Jiara (39),120.5,51.69848430156708,0,25,0,855,0,1443,0,823,47030,67.70896444515306,50176,0.0,0.0,62.99784757653061
Lat Jiara (40),4475.5,598.7523064613342,0,2,0,336,0,1288,0,350,48200,31.397281568877553,50176,0.0,0.0,109.4432597257653
Lat Jiara (41),140.0,53.31370830535889,0,7,0,368,0,673,0,342,48786,28.932457748724488,50176,0.0,0.0,31.473513233418366
Lat Jiara (42),1849.0,480.7695518732071,0,23,0,716,0,1853,0,736,46848,65.00528140943878,50176,0.0,0.0,84.96273118622449
Lat Jiara (43),3125.0,474.8284270763397,0,11,0,717,0,1915,0,805,46728,64.93921396683673,50176,0.0,0.0,142.37025669642858
Lat Jiara (44),9.0,14.828427076339722,0,24,0,1060,0,2152,0,1101,45839,88.12380420918367,50176,0.0,0.0,124.93861607142857
Loni (1),49729.0,892.0,0,3,0,390,0,1507,0,436,47840,32.19517299107143,50176,0.0,0.0,176.42040019132654
Loni (15),49729.0,892.0,0,3,0,374,0,1454,0,377,47968,30.284299266581634,50176,0.0,0.0,171.17057955994898
Loni (16),6.5,12.242640614509583,1,55,0,1015,0,1870,0,989,46246,81.68476961096938,50176,0.0,0.0,93.56674505739795
Loni (17),21.0,30.97056233882904,1,66,0,1030,0,2141,0,997,45941,78.02564971301021,50176,0.0,0.0,69.45721061862245
Loni (18),2.0,6.0,0,89,0,2279,0,4389,0,2607,40812,174.42313058035714,50176,0.0,0.0,146.4664381377551
Loni (19),113.0,45.31370830535889,0,15,0,500,0,1490,0,509,47662,47.04510124362245,50176,0.0,0.0,102.36896125637755
Loni (2),49729.0,892.0,0,4,0,366,0,1445,0,371,47990,29.918387276785715,50176,0.0,0.0,171.1553332270408
Loni (20),3.5,9.41421353816986,1,50,0,1064,0,2237,0,1125,45699,84.82043207908163,50176,0.0,0.0,109.37719228316327
Loni (21),2954.0,524.901583313942,0,29,0,1130,0,2160,0,1185,45672,91.04601801658163,50176,0.0,0.0,115.83147321428571
Loni (22),1.0,4.0,0,24,0,928,0,1978,0,969,46277,79.46388711734694,50176,0.0,0.0,127.67279177295919
Loni (23),7.0,10.828427076339722,0,42,0,1176,0,2249,0,1159,45550,93.3837890625,50176,0.0,0.0,88.63201530612245
Loni (24),327.5,91.8406194448471,0,15,0,520,0,1517,0,512,47612,46.709681919642854,50176,0.0,0.0,68.07487643494898
Loni (25),132.5,56.38477599620819,0,31,0,1104,0,2354,0,1169,45518,86.9955755739796,50176,0.0,0.0,135.98712531887756
Loni (26),0.0,0.0,1,39,0,990,0,2078,0,1076,45992,80.69884008290816,50176,0.0,0.0,139.67165577168367
Loni (27),0.0,2.0,0,29,0,987,0,1771,0,963,46426,75.94198421556122,50176,0.0,0.0,82.0151068239796
Loni (28),0.5,3.414213538169861,1,26,0,546,0,1276,0,516,47811,44.58535953443877,50176,0.0,0.0,47.89889588647959
Loni (29),32.5,25.071067690849304,0,27,0,661,0,1529,0,666,47293,52.30000398596939,50176,0.0,0.0,74.72227758290816
Loni (3),406.0,97.4558435678482,0,2,0,73,0,251,0,58,49792,5.915577168367347,50176,0.0,0.0,12.806919642857142
Loni (30),41.0,26.82842707633972,0,10,0,766,0,1977,0,821,46602,66.04711415816327,50176,0.0,0.0,174.1131218112245
Loni (31),48162.0,1375.8721445798874,0,122,0,2525,0,6009,0,3125,38395,195.45798788265307,50176,0.0,0.0,154.1455078125
Loni (32),0.0,6.0,0,54,0,1688,0,3427,0,1952,43055,129.7869499362245,50176,0.0,0.0,147.14235889668367
Loni (33),0.0,2.0,2,53,0,1035,0,2325,0,1282,45479,83.14841757015306,50176,0.0,0.0,162.41918447066325
Loni (34),49729.0,892.0,0,17,0,394,0,1877,0,459,47429,40.52983498086735,50176,0.0,0.0,213.21996572066325
Loni (35),4253.0,545.5391038656235,0,11,0,209,0,826,0,185,48945,20.592713647959183,50176,0.0,0.0,35.41214923469388
Loni (36),49729.0,892.0,0,2,0,578,0,1783,0,623,47190,47.76676100127551,50176,0.0,0.0,189.35945471938774
Loni (37),49729.0,892.0,0,2,0,394,0,1420,0,406,47954,30.767099808673468,50176,0.0,0.0,180.49117107780611
Loni (38),49729.0,892.0,0,2,0,394,0,1420,0,406,47954,30.767099808673468,50176,0.0,0.0,180.49117107780611
Loni (39),49729.0,892.0,0,2,0,394,0,1420,0,406,47954,30.767099808673468,50176,0.0,0.0,180.49117107780611
Loni (4),0.0,0.0,0,0,0,0,0,0,0,0,50176,0.0,50176,0.0,0.0,0.0
Loni (40),49729.0,892.0,0,9,0,434,0,1847,0,470,47416,42.64907525510204,50176,0.0,0.0,185.3140943877551
Loni (41),49729.0,892.0,0,8,0,273,0,1468,0,285,48142,25.751056281887756,50176,0.0,0.0,210.5569395727041
Loni (42),49714.5,891.4142135381699,0,7,0,425,0,1581,0,447,47716,34.898856026785715,50176,0.0,0.0,173.9454121492347
Loni (43),49729.0,892.0,0,8,0,273,0,1468,0,285,48142,25.751056281887756,50176,0.0,0.0,210.5569395727041
Loni (44),49729.0,892.0,0,3,0,391,0,1492,0,426,47864,31.371871014030614,50176,0.0,0.0,176.6338488520408
Loni (5),1.0,8.828427076339722,0,8,0,472,0,1121,0,450,48125,42.88793447066327,50176,0.0,0.0,81.17147640306122
Mamajjaka (1),0.0,0.0,2,67,0,1533,0,2328,0,1607,44639,110.04803093112245,50176,0.0,0.0,107.87796954719387
Mamajjaka (11),3674.5,269.3553384542465,0,5,0,677,0,1727,0,695,47072,52.98608896683673,50176,0.0,0.0,198.87316645408163
Mamajjaka (12),0.0,2.0,1,78,0,1523,0,2621,0,1550,44403,114.44405691964286,50176,0.0,0.0,95.81812021683673
Mamajjaka (13),349.5,92.38477599620819,1,41,0,1050,0,2036,0,1036,46012,82.5131536989796,50176,0.0,0.0,109.58047672193878
Mamajjaka (14),11.5,14.242640614509583,1,34,0,1531,0,2708,0,1706,44196,121.79787149234694,50176,0.0,0.0,121.90967793367346
Mamajjaka (15),51.0,70.48528122901917,0,32,0,1401,0,1833,0,1410,45500,95.16252790178571,50176,0.0,0.0,114.49996014030613
Mamajjaka (16),67.5,38.72792196273804,0,38,0,1116,0,1946,0,1161,45915,87.4936224489796,50176,0.0,0.0,115.56720344387755
Mamajjaka (17),39523.0,1671.6610308885574,0,8,0,653,0,1530,0,671,47314,52.46771364795919,50176,0.0,0.0,192.35790019132654
Mamajjaka (18),39523.0,1671.6610308885574,0,8,0,653,0,1530,0,671,47314,52.46771364795919,50176,0.0,0.0,192.35790019132654
Mamajjaka (19),0.0,2.0,0,29,0,1158,0,1228,0,1159,46602,79.87553810586735,50176,0.0,0.0,63.61786511479592
Mamajjaka (20),10.5,24.242640614509583,0,31,0,1535,0,2728,0,1696,44186,120.95932318239795,50176,0.0,0.0,122.32641103316327
Mamajjaka (21),9.5,12.242640614509583,0,37,0,1369,0,2502,0,1533,44735,110.38853236607143,50176,0.0,0.0,122.42805325255102
Mamajjaka (22),0.0,2.0,0,33,0,1462,0,2717,0,1658,44306,118.72319435586735,50176,0.0,0.0,123.8866191007653
Mamajjaka (23),3674.5,269.3553384542465,0,5,0,677,0,1727,0,695,47072,52.98608896683673,50176,0.0,0.0,198.87316645408163
Mamajjaka (24),339.0,92.14213538169861,0,26,0,1071,0,2142,0,1043,45894,86.05030293367346,50176,0.0,0.0,115.05391023596938
Mamajjaka (25),6.0,10.828427076339722,0,38,0,1372,0,2133,0,1433,45200,93.36346061862245,50176,0.0,0.0,110.37836814413265
Mamajjaka (26),9.5,12.242640614509583,0,37,0,1369,0,2502,0,1533,44735,110.38853236607143,50176,0.0,0.0,122.42805325255102
Mamajjaka (27),1.5,5.414213538169861,0,46,0,993,0,2284,0,998,45855,90.90371890943878,50176,0.0,0.0,94.92366868622449
Mamajjaka (28),0.0,2.0,0,33,0,1462,0,2717,0,1658,44306,118.72319435586735,50176,0.0,0.0,123.8866191007653
Mamajjaka (29),0.0,0.0,0,0,0,0,0,0,0,0,50176,0.0,50176,0.0,0.0,0.0
Mamajjaka (30),1.5,5.414213538169861,0,73,0,1672,0,3046,0,1855,43530,126.6309590242347,50176,0.0,0.0,130.9456712372449
Mamajjaka (31),0.0,2.0,0,38,0,1563,0,2677,0,1695,44203,121.74705038265306,50176,0.0,0.0,117.53398038903062
